Sample   	CK0   	A3     	A2     	A2(7)	A2(6)	A2(5)	A2(4)	A2(3)	A2(2)	A2(1)	A2(0)	              Timestamp
    30688	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30689	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30690	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30691	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30692	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30693	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30694	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30695	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30696	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30697	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30698	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30699	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30700	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30701	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30702	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30703	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30704	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30705	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30706	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30707	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30708	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30709	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30710	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30711	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30712	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30713	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30714	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30715	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30716	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30717	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30718	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30719	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30720	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30721	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30722	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30723	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30724	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30725	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30726	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30727	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30728	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30729	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30730	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30731	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30732	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30733	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30734	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30735	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30736	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30737	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30738	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30739	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30740	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30741	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30742	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30743	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30744	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30745	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30746	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30747	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30748	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30749	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30750	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30751	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30752	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30753	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30754	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30755	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30756	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30757	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30758	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30759	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30760	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30761	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30762	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30763	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30764	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30765	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30766	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30767	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30768	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30769	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30770	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30771	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30772	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30773	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30774	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30775	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30776	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30777	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30778	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30779	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30780	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30781	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30782	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30783	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30784	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30785	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30786	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30787	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30788	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30789	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30790	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30791	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30792	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30793	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30794	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30795	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30796	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30797	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30798	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30799	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30800	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30801	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30802	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30803	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30804	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30805	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30806	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30807	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30808	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30809	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30810	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30811	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30812	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30813	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30814	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30815	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30816	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30817	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30818	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30819	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30820	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30821	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30822	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30823	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30824	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30825	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30826	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30827	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30828	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30829	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30830	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30831	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30832	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30833	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30834	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30835	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30836	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30837	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30838	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30839	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30840	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30841	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30842	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30843	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30844	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30845	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30846	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30847	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30848	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30849	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30850	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30851	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30852	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30853	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30854	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30855	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30856	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30857	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30858	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30859	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30860	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30861	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30862	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30863	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30864	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30865	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30866	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30867	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30868	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30869	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30870	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30871	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30872	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30873	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30874	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30875	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30876	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30877	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30878	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30879	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30880	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30881	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30882	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30883	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30884	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30885	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30886	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30887	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30888	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30889	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30890	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30891	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30892	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30893	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30894	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30895	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30896	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30897	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30898	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30899	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30900	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30901	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30902	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30903	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30904	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30905	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30906	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30907	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30908	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30909	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30910	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30911	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30912	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30913	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30914	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30915	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30916	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30917	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30918	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30919	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30920	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30921	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30922	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30923	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30924	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30925	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30926	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30927	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30928	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30929	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30930	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30931	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30932	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30933	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30934	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30935	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30936	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30937	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30938	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30939	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30940	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30941	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30942	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30943	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30944	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30945	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30946	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30947	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30948	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30949	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30950	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30951	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30952	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30953	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30954	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30955	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30956	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30957	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30958	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30959	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30960	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30961	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30962	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30963	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30964	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30965	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30966	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30967	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30968	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30969	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30970	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30971	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30972	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30973	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30974	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30975	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30976	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30977	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30978	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30979	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30980	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30981	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30982	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30983	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30984	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30985	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30986	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30987	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30988	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30989	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30990	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30991	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30992	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30993	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30994	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30995	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30996	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
